source_league_id,dest_league_id,source_league,dest_league,source_country_id,dest_country_id,source_tier,dest_tier,n_transfers,n_loans,fee_sum,fee_median,domestic_share
510,211F,Derde Divisie A,U21 Divisie 1 Herbst,122.0,122.0,4,Youth,1,0,0.0,,1.0
510,212F,Derde Divisie A,U21 Divisie 2 Herbst,122.0,122.0,4,Youth,1,0,0.0,,1.0
510,510,Derde Divisie A,Derde Divisie A,122.0,122.0,4,4,52,0,0.0,,1.0
510,511,Derde Divisie A,Derde Divisie B,122.0,122.0,4,4,28,0,0.0,,1.0
510,A2VI,Derde Divisie A,National Premier League - Victoria,122.0,12.0,4,2,1,0,0.0,,0.0
510,BE2,Derde Divisie A,Challenger Pro League,122.0,19.0,4,2,1,1,0.0,,0.0
510,BE5A,Derde Divisie A,3de Nationale VV A,122.0,19.0,4,5,1,0,0.0,,0.0
510,CAREER_BREAK,Derde Divisie A,CAREER_BREAK,122.0,,4,,9,0,0.0,,0.0
510,GB4,Derde Divisie A,League Two,122.0,189.0,4,4,1,0,0.0,,0.0
510,HBZA,Derde Divisie A,Vierde Divisie B Samstag,122.0,122.0,4,5,11,0,0.0,,1.0
510,HBZO,Derde Divisie A,Vierde Divisie B Sonntag,122.0,122.0,4,5,5,0,0.0,,1.0
510,IS2,Derde Divisie A,Lengjudeild,122.0,73.0,4,2,1,0,0.0,,0.0
510,IT1,Derde Divisie A,Serie A,122.0,75.0,4,1,1,1,0.0,,0.0
510,IT2,Derde Divisie A,Serie B,122.0,75.0,4,2,1,0,0.0,,0.0
510,LNWE,Derde Divisie A,Landesliga Weser-Ems,122.0,40.0,4,6,2,0,0.0,,0.0
510,NL1,Derde Divisie A,Eredivisie,122.0,122.0,4,1,14,2,0.0,,1.0
510,NL2,Derde Divisie A,Keuken Kampioen Divisie,122.0,122.0,4,2,31,4,23000.0,23000.0,1.0
510,NLBB,Derde Divisie A,Beloften Eerste Divisie,122.0,122.0,4,Reserve,5,0,0.0,,1.0
510,NLBE,Derde Divisie A,Beloften Eredivisie,122.0,122.0,4,Reserve,3,0,0.0,,1.0
510,NTD,Derde Divisie A,Tweede Divisie,122.0,122.0,4,3,50,5,0.0,,1.0
510,NZL1,Derde Divisie A,New Zealand Premiership (- 2021),122.0,120.0,4,1,1,0,0.0,,0.0
510,PO2,Derde Divisie A,Liga Portugal 2,122.0,136.0,4,2,1,0,0.0,,0.0
510,RETIREMENT,Derde Divisie A,RETIREMENT,122.0,,4,,48,0,0.0,,0.0
510,RL2,Derde Divisie A,Regionalliga Süd (- 11/12),122.0,40.0,4,4,1,0,0.0,,0.0
510,SC1,Derde Divisie A,Scottish Premiership,122.0,190.0,4,1,1,0,0.0,,0.0
510,SE1,Derde Divisie A,Allsvenskan,122.0,147.0,4,1,1,0,0.0,,0.0
510,SLO1,Derde Divisie A,Niké Liga,122.0,154.0,4,1,1,0,0.0,,0.0
510,TR3A,Derde Divisie A,2.Lig Beyaz,122.0,174.0,4,3,1,0,0.0,,0.0
510,TUN1,Derde Divisie A,Ligue 1,122.0,173.0,4,1,1,0,0.0,,0.0
510,UNKNOWN_CLUB,Derde Divisie A,UNKNOWN_CLUB,122.0,,4,,9,0,0.0,,0.0
510,VFVB,Derde Divisie A,2de Nationale VV B,122.0,19.0,4,4,3,0,0.0,,0.0
510,WITHOUT_CLUB,Derde Divisie A,WITHOUT_CLUB,122.0,,4,,62,0,0.0,,0.0
511,211F,Derde Divisie B,U21 Divisie 1 Herbst,122.0,122.0,4,Youth,2,0,0.0,,1.0
511,510,Derde Divisie B,Derde Divisie A,122.0,122.0,4,4,33,0,0.0,,1.0
511,511,Derde Divisie B,Derde Divisie B,122.0,122.0,4,4,32,0,0.0,,1.0
511,BE5A,Derde Divisie B,3de Nationale VV A,122.0,19.0,4,5,2,0,0.0,,0.0
511,BE5B,Derde Divisie B,3de Nationale VV B,122.0,19.0,4,5,2,0,0.0,,0.0
511,BEL3,Derde Divisie B,1ste Nationale,122.0,19.0,4,3,1,0,0.0,,0.0
511,CAREER_BREAK,Derde Divisie B,CAREER_BREAK,122.0,,4,,7,0,0.0,,0.0
511,CN2D,Derde Divisie B,Championnat National 2 - Groupe D,122.0,50.0,4,4,1,0,0.0,,0.0
511,FI3B,Derde Divisie B,Kakkonen - Gruppe B,122.0,49.0,4,4,1,0,0.0,,0.0
511,GR2,Derde Divisie B,Football League,122.0,56.0,4,3,1,0,0.0,,0.0
511,HBZA,Derde Divisie B,Vierde Divisie B Samstag,122.0,122.0,4,5,4,0,0.0,,1.0
511,HBZO,Derde Divisie B,Vierde Divisie B Sonntag,122.0,122.0,4,5,6,0,0.0,,1.0
511,IS2,Derde Divisie B,Lengjudeild,122.0,73.0,4,2,1,0,0.0,,0.0
511,LUX1,Derde Divisie B,BGL Ligue,122.0,99.0,4,1,1,0,0.0,,0.0
511,MAR1,Derde Divisie B,Botola Pro Inwi,122.0,107.0,4,1,2,0,0.0,,0.0
511,MAZ1,Derde Divisie B,Prva Makedonska Fudbalska Liga,122.0,100.0,4,1,1,0,0.0,,0.0
511,NL1,Derde Divisie B,Eredivisie,122.0,122.0,4,1,11,2,50000.0,50000.0,1.0
511,NL2,Derde Divisie B,Keuken Kampioen Divisie,122.0,122.0,4,2,31,0,0.0,,1.0
511,NLAJ,Derde Divisie B,U19 Divisie 1 Frühling,122.0,122.0,4,Youth,1,0,0.0,,1.0
511,NLBB,Derde Divisie B,Beloften Eerste Divisie,122.0,122.0,4,Reserve,1,0,0.0,,1.0
511,NTD,Derde Divisie B,Tweede Divisie,122.0,122.0,4,3,24,0,0.0,,1.0
511,OLNI,Derde Divisie B,Oberliga Niederrhein,122.0,40.0,4,5,1,0,0.0,,0.0
511,OLW3,Derde Divisie B,Oberliga Westfalen,122.0,40.0,4,5,1,0,0.0,,0.0
511,RETIREMENT,Derde Divisie B,RETIREMENT,122.0,,4,,55,0,0.0,,0.0
511,RO1,Derde Divisie B,SuperLiga,122.0,140.0,4,1,1,0,0.0,,0.0
511,SK2,Derde Divisie B,MONACObet liga,122.0,154.0,4,2,1,0,0.0,,0.0
511,SLO1,Derde Divisie B,Niké Liga,122.0,154.0,4,1,1,0,0.0,,0.0
511,TR4A,Derde Divisie B,3.Lig Grup 1,122.0,174.0,4,4,1,0,0.0,,0.0
511,TS1,Derde Divisie B,Chance Liga,122.0,172.0,4,1,1,0,0.0,,0.0
511,UNKNOWN_CLUB,Derde Divisie B,UNKNOWN_CLUB,122.0,,4,,10,0,0.0,,0.0
511,VFVA,Derde Divisie B,2de Nationale VV A,122.0,19.0,4,4,2,0,0.0,,0.0
511,VFVB,Derde Divisie B,2de Nationale VV B,122.0,19.0,4,4,2,0,0.0,,0.0
511,WITHOUT_CLUB,Derde Divisie B,WITHOUT_CLUB,122.0,,4,,37,0,0.0,,0.0
A1,1LG4,Bundesliga,1. Liga Gruppe 4 (bis 99/00),127.0,148.0,1,3,1,0,0.0,,0.0
A1,A1,Bundesliga,Bundesliga,127.0,127.0,1,1,666,237,52255000.0,400000.0,1.0
A1,A2,Bundesliga,2. Liga,127.0,127.0,1,2,663,302,135000.0,25000.0,1.0
A1,A4B,Bundesliga,Burgenlandliga,127.0,127.0,1,4,8,0,0.0,,1.0
A1,A4K,Bundesliga,Kärntner Liga,127.0,127.0,1,4,5,0,0.0,,1.0
A1,A4N,Bundesliga,1. Landesliga Niederösterreich,127.0,127.0,1,4,9,0,0.0,,1.0
A1,A4O,Bundesliga,Oberösterreich Liga,127.0,127.0,1,4,6,0,0.0,,1.0
A1,A4S,Bundesliga,Salzburger Liga,127.0,127.0,1,4,5,0,0.0,,1.0
A1,A4ST,Bundesliga,Landesliga Steiermark,127.0,127.0,1,4,12,4,0.0,,1.0
A1,A4T,Bundesliga,Regionalliga Tirol,127.0,127.0,1,4,8,1,0.0,,1.0
A1,A4V,Bundesliga,Eliteliga Vorarlberg,127.0,127.0,1,4,2,0,0.0,,1.0
A1,A4W,Bundesliga,Wiener Stadtliga,127.0,127.0,1,4,1,0,0.0,,1.0
A1,AJ1,Bundesliga,A-Junioren Bundesliga Nord/Nordost (- 23/24),127.0,40.0,1,Youth,1,1,0.0,,0.0
A1,AJ3,Bundesliga,A-Junioren Bundesliga Süd/Südwest (- 23/24),127.0,40.0,1,Youth,1,0,200000.0,200000.0,0.0
A1,ALB1,Bundesliga,Kategoria Superiore,127.0,3.0,1,1,2,0,0.0,,0.0
A1,ARGC,Bundesliga,Torneo Clausura,127.0,9.0,1,1,1,0,0.0,,0.0
A1,ARM1,Bundesliga,Premier League,127.0,10.0,1,1,1,0,0.0,,0.0
A1,ATRM,Bundesliga,Regionalliga Mitte,127.0,127.0,1,3,107,32,0.0,,1.0
A1,ATRO,Bundesliga,Regionalliga Ost,127.0,127.0,1,3,74,13,10000.0,10000.0,1.0
A1,ATRW,Bundesliga,Regionalliga West,127.0,127.0,1,3,47,13,0.0,,1.0
A1,AUS1,Bundesliga,A-League Men,127.0,12.0,1,1,1,0,0.0,,0.0
A1,AZ1,Bundesliga,Premyer Liqa,127.0,13.0,1,1,6,1,0.0,,0.0
A1,BCP1,Bundesliga,Campeonato Paulista,127.0,26.0,1,Cup,1,0,0.0,,0.0
A1,BCP2,Bundesliga,Campeonato Paulista - Troféu Independência,127.0,26.0,1,Cup,2,1,0.0,,0.0
A1,BE1,Bundesliga,Jupiler Pro League,127.0,19.0,1,1,27,13,22500000.0,2250000.0,0.0
A1,BE2,Bundesliga,Challenger Pro League,127.0,19.0,1,2,3,0,0.0,,0.0
A1,BEL3,Bundesliga,1ste Nationale,127.0,19.0,1,3,1,0,0.0,,0.0
A1,BOS1,Bundesliga,Premijer Liga Bosne i Hercegovine,127.0,24.0,1,1,3,0,0.0,,0.0
A1,BRA1,Bundesliga,Campeonato Brasileiro Série A,127.0,26.0,1,1,10,4,2800000.0,1400000.0,0.0
A1,BRA2,Bundesliga,Campeonato Brasileiro Série B,127.0,26.0,1,2,3,3,0.0,,0.0
A1,BU1,Bundesliga,efbet Liga,127.0,28.0,1,1,5,2,300000.0,150000.0,0.0
A1,C1,Bundesliga,Super League,127.0,148.0,1,1,49,20,12970000.0,700000.0,0.0
A1,C2,Bundesliga,Challenge League,127.0,148.0,1,2,15,5,35000.0,35000.0,0.0
A1,CAREER_BREAK,Bundesliga,CAREER_BREAK,127.0,,1,,10,0,0.0,,0.0
A1,CHL1,Bundesliga,Torneo Clausura (-2017),127.0,33.0,1,1,1,0,0.0,,0.0
A1,CHPR,Bundesliga,Promotion League,127.0,148.0,1,3,1,0,0.0,,0.0
A1,CLPD,Bundesliga,Liga de Primera,127.0,33.0,1,1,1,1,0.0,,0.0
A1,COL1,Bundesliga,Liga Dimayor Finalización,127.0,83.0,1,1,1,0,0.0,,0.0
A1,CSL,Bundesliga,Chinese Super League,127.0,34.0,1,1,6,1,26300000.0,11100000.0,0.0
A1,DK1,Bundesliga,Superliga,127.0,39.0,1,1,22,9,6067000.0,1500000.0,0.0
A1,DK2,Bundesliga,1.Division,127.0,39.0,1,2,5,2,134000.0,134000.0,0.0
A1,E3G2,Bundesliga,Primera Federación - Grupo II,127.0,157.0,1,3,2,0,0.0,,0.0
A1,E4G4,Bundesliga,Segunda Federación - Grupo IV,127.0,157.0,1,4,1,0,0.0,,0.0
A1,EGY1,Bundesliga,Egyptian Premier League,127.0,2.0,1,1,1,0,2000000.0,2000000.0,0.0
A1,ELSA,Bundesliga,Regionalliga Salzburg (- 2023),127.0,127.0,1,3,2,1,0.0,,1.0
A1,ELTA,Bundesliga,Regionalliga Tirol Abstiegsrunde (- 2023),127.0,127.0,1,3,3,0,0.0,,1.0
A1,ELTI,Bundesliga,Regionalliga Tirol (- 2023),127.0,127.0,1,3,2,0,0.0,,1.0
A1,ES1,Bundesliga,LaLiga,127.0,157.0,1,1,9,4,32600000.0,4000000.0,0.0
A1,ES2,Bundesliga,LaLiga2,127.0,157.0,1,2,6,2,2200000.0,1100000.0,0.0
A1,ES3A,Bundesliga,Segunda División B - Grupo I (- 20/21),127.0,157.0,1,3,4,0,0.0,,0.0
A1,ES3B,Bundesliga,Segunda División B - Grupo II (-20/21),127.0,157.0,1,3,3,1,0.0,,0.0
A1,ES3C,Bundesliga,Segunda División B - Grupo III (-20/21),127.0,157.0,1,3,2,0,0.0,,0.0
A1,ES3D,Bundesliga,Segunda División B - Grupo IV (-20/21),127.0,157.0,1,3,2,0,0.0,,0.0
A1,EVAA,Bundesliga,Eliteliga Vorarlberg Abstiegsrunde (- 2023),127.0,127.0,1,3,1,0,0.0,,1.0
A1,FI1,Bundesliga,Veikkausliiga,127.0,49.0,1,1,3,1,0.0,,0.0
A1,FR1,Bundesliga,Ligue 1,127.0,50.0,1,1,31,8,139020000.0,6250000.0,0.0
A1,FR2,Bundesliga,Ligue 2,127.0,50.0,1,2,13,4,5450000.0,2725000.0,0.0
A1,FR3,Bundesliga,Championnat National,127.0,50.0,1,3,1,0,0.0,,0.0
A1,GB1,Bundesliga,Premier League,127.0,189.0,1,1,27,11,156172000.0,8500000.0,0.0
A1,GB2,Bundesliga,Championship,127.0,189.0,1,2,29,10,23200000.0,1350000.0,0.0
A1,GB21,Bundesliga,Premier League 2,127.0,189.0,1,Reserve,8,7,0.0,,0.0
A1,GB3,Bundesliga,League One,127.0,189.0,1,3,1,0,700000.0,700000.0,0.0
A1,GE1N,Bundesliga,Erovnuli Liga,127.0,53.0,1,1,2,0,0.0,,0.0
A1,GHPL,Bundesliga,Ghana Premier League,127.0,54.0,1,1,1,1,0.0,,0.0
A1,GR1,Bundesliga,Super League 1,127.0,56.0,1,1,38,11,7150000.0,500000.0,0.0
A1,GR2,Bundesliga,Football League,127.0,56.0,1,3,3,1,0.0,,0.0
A1,GU1A,Bundesliga,Liga Nacional Apertura,127.0,58.0,1,1,1,0,0.0,,0.0
A1,HGKG,Bundesliga,Hongkong Premier League,127.0,218.0,1,1,1,0,0.0,,0.0
A1,IJ1,Bundesliga,Primavera 1,127.0,75.0,1,Youth,1,0,0.0,,0.0
A1,IKSC,Bundesliga,Irak Super Cup,127.0,70.0,1,Statechampionship,1,0,0.0,,0.0
A1,IR1H,Bundesliga,Azadegan League (1991 - 2001),127.0,71.0,1,1,1,1,0.0,,0.0
A1,IRN1,Bundesliga,Persian Gulf Pro League,127.0,71.0,1,1,1,0,0.0,,0.0
A1,ISR1,Bundesliga,Ligat ha'Al,127.0,74.0,1,1,11,2,1120000.0,560000.0,0.0
A1,ISR2,Bundesliga,Liga Leumit,127.0,74.0,1,2,1,0,0.0,,0.0
A1,IT1,Bundesliga,Serie A,127.0,75.0,1,1,46,24,99230000.0,2400000.0,0.0
A1,IT2,Bundesliga,Serie B,127.0,75.0,1,2,14,5,4510000.0,930000.0,0.0
A1,IT3A,Bundesliga,Serie C - Girone A,127.0,75.0,1,3,2,1,0.0,,0.0
A1,IT3B,Bundesliga,Serie C - Girone B,127.0,75.0,1,3,3,2,0.0,,0.0
A1,IT3C,Bundesliga,Serie C - Girone C,127.0,75.0,1,3,3,0,0.0,,0.0
A1,IT4X,Bundesliga,Lega Pro Seconda Divisione - Girone A,127.0,75.0,1,4,1,0,0.0,,0.0
A1,JAP1,Bundesliga,J1 League,127.0,77.0,1,1,4,0,1300000.0,325000.0,0.0
A1,JAP2,Bundesliga,J2 League,127.0,77.0,1,2,2,1,0.0,,0.0
A1,JL11,Bundesliga,"J1 League - First Stage ('93-'95,'97-'04,'15-'16)",127.0,77.0,1,1,1,0,0.0,,0.0
A1,KAS1,Bundesliga,Premier Liga,127.0,81.0,1,1,4,1,1100000.0,550000.0,0.0
A1,KLS2,Bundesliga,"K League - Second Stage ('84,'86,'95,'96,'04-'06)",127.0,87.0,1,1,1,0,0.0,,0.0
A1,KO1,Bundesliga,Superliga e Kosovës,127.0,244.0,1,1,1,0,0.0,,0.0
A1,KR1,Bundesliga,SuperSport HNL,127.0,37.0,1,1,39,11,4550000.0,275000.0,0.0
A1,KR2,Bundesliga,Prva Nogometna Liga,127.0,37.0,1,2,4,4,0.0,,0.0
A1,L1,Bundesliga,Bundesliga,127.0,40.0,1,1,139,63,387158000.0,1050000.0,0.0
A1,L2,Bundesliga,2. Bundesliga,127.0,40.0,1,2,126,48,48250000.0,500000.0,0.0
A1,L3,Bundesliga,3. Liga,127.0,40.0,1,3,50,12,150000.0,75000.0,0.0
A1,LET1,Bundesliga,Virsliga,127.0,92.0,1,1,5,1,0.0,,0.0
A1,LI1,Bundesliga,A Lyga,127.0,98.0,1,1,5,1,0.0,,0.0
A1,LUX1,Bundesliga,BGL Ligue,127.0,99.0,1,1,2,0,0.0,,0.0
A1,MLS1,Bundesliga,Major League Soccer,127.0,184.0,1,1,25,9,7795126.0,690000.0,0.0
A1,MNP3,Bundesliga,MLS Next Pro,127.0,184.0,1,3,1,0,0.0,,0.0
A1,MOL1,Bundesliga,Divizia Nationala (-2017),127.0,112.0,1,1,1,0,0.0,,0.0
A1,NL1,Bundesliga,Eredivisie,127.0,122.0,1,1,32,11,35600000.0,2000000.0,0.0
A1,NL2,Bundesliga,Keuken Kampioen Divisie,127.0,122.0,1,2,9,2,0.0,,0.0
A1,NO1,Bundesliga,Eliteserien,127.0,125.0,1,1,16,6,2280000.0,650000.0,0.0
A1,NO2,Bundesliga,OBOS-ligaen,127.0,125.0,1,2,1,1,0.0,,0.0
A1,NPFL,Bundesliga,Nigeria Professional Football League,127.0,124.0,1,1,1,1,0.0,,0.0
A1,OBLB,Bundesliga,Oberliga Baden-Württemberg,127.0,40.0,1,5,2,0,0.0,,0.0
A1,OL3,Bundesliga,NOFV-Oberliga Nord (- 07/08),127.0,40.0,1,4,1,0,0.0,,0.0
A1,OL4,Bundesliga,NOFV-Oberliga Süd (- 07/08),127.0,40.0,1,4,1,0,0.0,,0.0
A1,OLB2,Bundesliga,Bayernliga Süd,127.0,40.0,1,5,1,0,0.0,,0.0
A1,PDV1,Bundesliga,Primera División Clausura,127.0,36.0,1,1,2,0,0.0,,0.0
A1,PL1,Bundesliga,PKO BP Ekstraklasa,127.0,135.0,1,1,19,3,2400000.0,1200000.0,0.0
A1,PL2,Bundesliga,Betclic 1 Liga,127.0,135.0,1,2,10,1,100000.0,100000.0,0.0
A1,PL34,Bundesliga,Betclic 3 Liga - Gruppe IV,127.0,135.0,1,4,1,0,0.0,,0.0
A1,PO1,Bundesliga,Liga Portugal,127.0,136.0,1,1,16,4,12600000.0,500000.0,0.0
A1,PO2,Bundesliga,Liga Portugal 2,127.0,136.0,1,2,4,2,0.0,,0.0
A1,RETIREMENT,Bundesliga,RETIREMENT,127.0,,1,,65,0,0.0,,0.0
A1,RL1,Bundesliga,Regionalliga Nord (- 11/12),127.0,40.0,1,4,3,1,0.0,,0.0
A1,RL2,Bundesliga,Regionalliga Süd (- 11/12),127.0,40.0,1,4,1,0,0.0,,0.0
A1,RLB3,Bundesliga,Regionalliga Bayern,127.0,40.0,1,4,10,9,0.0,,0.0
A1,RLN3,Bundesliga,Regionalliga Nord,127.0,40.0,1,4,3,0,0.0,,0.0
A1,RLN4,Bundesliga,Regionalliga Nordost,127.0,40.0,1,4,11,5,0.0,,0.0
A1,RLSW,Bundesliga,Regionalliga Südwest,127.0,40.0,1,4,11,6,600000.0,600000.0,0.0
A1,RLW3,Bundesliga,Regionalliga West,127.0,40.0,1,4,2,0,0.0,,0.0
A1,RO1,Bundesliga,SuperLiga,127.0,140.0,1,1,4,0,0.0,,0.0
A1,RO2,Bundesliga,Liga 2,127.0,140.0,1,2,1,0,0.0,,0.0
A1,RS,Bundesliga,Regionalliga Süd (94/95 - 07/08),127.0,40.0,1,3,4,0,20000.0,20000.0,0.0
A1,RSK1,Bundesliga,K League 1,127.0,87.0,1,1,4,2,0.0,,0.0
A1,RSK2,Bundesliga,K League 2,127.0,87.0,1,2,1,0,0.0,,0.0
A1,RU1,Bundesliga,Premier Liga,127.0,141.0,1,1,19,8,11150000.0,650000.0,0.0
A1,RU2,Bundesliga,1.Division,127.0,141.0,1,2,5,0,175000.0,175000.0,0.0
A1,SA1,Bundesliga,Saudi Pro League,127.0,146.0,1,1,3,2,400000.0,400000.0,0.0
A1,SC1,Bundesliga,Scottish Premiership,127.0,190.0,1,1,12,1,16703585.0,2921792.5,0.0
A1,SC2,Bundesliga,Scottish Championship,127.0,190.0,1,2,1,0,0.0,,0.0
A1,SE1,Bundesliga,Allsvenskan,127.0,147.0,1,1,7,1,0.0,,0.0
A1,SER1,Bundesliga,Super Liga Srbije,127.0,215.0,1,1,15,5,0.0,,0.0
A1,SFA1,Bundesliga,Betway Premiership,127.0,159.0,1,1,1,0,0.0,,0.0
A1,SK2,Bundesliga,MONACObet liga,127.0,154.0,1,2,2,1,0.0,,0.0
A1,SL1,Bundesliga,Prva Liga,127.0,155.0,1,1,9,1,400000.0,200000.0,0.0
A1,SL2,Bundesliga,Druga Liga,127.0,155.0,1,2,1,0,0.0,,0.0
A1,SLO1,Bundesliga,Niké Liga,127.0,154.0,1,1,19,5,900000.0,900000.0,0.0
A1,TDeC,Bundesliga,Liga 1 Clausura,127.0,133.0,1,1,2,0,0.0,,0.0
A1,THA1,Bundesliga,Thai League,127.0,167.0,1,1,4,0,0.0,,0.0
A1,TR1,Bundesliga,Süper Lig,127.0,174.0,1,1,46,20,37130000.0,775000.0,0.0
A1,TR2,Bundesliga,1.Lig,127.0,174.0,1,2,19,1,1350000.0,675000.0,0.0
A1,TR3A,Bundesliga,2.Lig Beyaz,127.0,174.0,1,3,2,0,0.0,,0.0
A1,TR3B,Bundesliga,2.Lig Kirmizi,127.0,174.0,1,3,1,0,0.0,,0.0
A1,TR4C,Bundesliga,3.Lig Grup 3,127.0,174.0,1,4,1,0,0.0,,0.0
A1,TS1,Bundesliga,Chance Liga,127.0,172.0,1,1,34,18,1510000.0,250000.0,0.0
A1,TS2,Bundesliga,Chance Narodni Liga,127.0,172.0,1,2,3,0,0.0,,0.0
A1,TUN1,Bundesliga,Ligue 1,127.0,173.0,1,1,1,0,0.0,,0.0
A1,UAE1,Bundesliga,UAE Pro League,127.0,183.0,1,1,3,0,300000.0,300000.0,0.0
A1,UKR1,Bundesliga,Premier Liga,127.0,177.0,1,1,3,0,0.0,,0.0
A1,UN2,Bundesliga,Nemzeti Bajnokság II.,127.0,178.0,1,2,1,0,0.0,,0.0
A1,UNG1,Bundesliga,Nemzeti Bajnokság,127.0,178.0,1,1,17,1,0.0,,0.0
A1,UNKNOWN_CLUB,Bundesliga,UNKNOWN_CLUB,127.0,,1,,1,0,0.0,,0.0
A1,URUC,Bundesliga,Liga AUF Clausura,127.0,179.0,1,1,1,1,0.0,,0.0
A1,URUE,Bundesliga,Campeonato Uruguayo Especial,127.0,179.0,1,1,1,0,0.0,,0.0
A1,VLBA,Bundesliga,Verbandsliga Baden,127.0,40.0,1,6,1,0,0.0,,0.0
A1,WITHOUT_CLUB,Bundesliga,WITHOUT_CLUB,127.0,,1,,229,0,0.0,,0.0
A1,ZYP1,Bundesliga,Cyprus League,127.0,188.0,1,1,7,1,0.0,,0.0
A2,A1,2. Liga,Bundesliga,127.0,127.0,2,1,613,280,7445000.0,100000.0,1.0
A2,A2,2. Liga,2. Liga,127.0,127.0,2,2,545,97,1233000.0,90000.0,1.0
A2,A4B,2. Liga,Burgenlandliga,127.0,127.0,2,4,17,3,0.0,,1.0
A2,A4K,2. Liga,Kärntner Liga,127.0,127.0,2,4,16,6,0.0,,1.0
A2,A4N,2. Liga,1. Landesliga Niederösterreich,127.0,127.0,2,4,28,3,0.0,,1.0
A2,A4O,2. Liga,Oberösterreich Liga,127.0,127.0,2,4,45,6,0.0,,1.0
A2,A4S,2. Liga,Salzburger Liga,127.0,127.0,2,4,3,0,0.0,,1.0
A2,A4ST,2. Liga,Landesliga Steiermark,127.0,127.0,2,4,75,12,0.0,,1.0
A2,A4T,2. Liga,Regionalliga Tirol,127.0,127.0,2,4,15,1,0.0,,1.0
A2,A4V,2. Liga,Eliteliga Vorarlberg,127.0,127.0,2,4,11,1,0.0,,1.0
A2,A4W,2. Liga,Wiener Stadtliga,127.0,127.0,2,4,5,0,0.0,,1.0
A2,AJ1,2. Liga,A-Junioren Bundesliga Nord/Nordost (- 23/24),127.0,40.0,2,Youth,3,3,0.0,,0.0
A2,AJ3,2. Liga,A-Junioren Bundesliga Süd/Südwest (- 23/24),127.0,40.0,2,Youth,2,0,150000.0,150000.0,0.0
A2,ALB1,2. Liga,Kategoria Superiore,127.0,3.0,2,1,6,1,0.0,,0.0
A2,ARM1,2. Liga,Premier League,127.0,10.0,2,1,1,0,0.0,,0.0
A2,ATRM,2. Liga,Regionalliga Mitte,127.0,127.0,2,3,250,64,0.0,,1.0
A2,ATRO,2. Liga,Regionalliga Ost,127.0,127.0,2,3,221,64,34500.0,17250.0,1.0
A2,ATRW,2. Liga,Regionalliga West,127.0,127.0,2,3,113,22,0.0,,1.0
A2,AZ1,2. Liga,Premyer Liqa,127.0,13.0,2,1,1,0,0.0,,0.0
A2,BCP1,2. Liga,Campeonato Paulista,127.0,26.0,2,Cup,2,1,0.0,,0.0
A2,BE1,2. Liga,Jupiler Pro League,127.0,19.0,2,1,4,0,480000.0,240000.0,0.0
A2,BE2,2. Liga,Challenger Pro League,127.0,19.0,2,2,5,4,0.0,,0.0
A2,BE3A,2. Liga,1ste Nationale ACFF,127.0,19.0,2,3,1,0,0.0,,0.0
A2,BEL3,2. Liga,1ste Nationale,127.0,19.0,2,3,2,0,0.0,,0.0
A2,BH2S,2. Liga,Prva Liga RS,127.0,24.0,2,2,1,0,0.0,,0.0
A2,BOS1,2. Liga,Premijer Liga Bosne i Hercegovine,127.0,24.0,2,1,7,0,0.0,,0.0
A2,BOS2,2. Liga,Prva liga FBiH,127.0,24.0,2,2,1,0,0.0,,0.0
A2,BRA1,2. Liga,Campeonato Brasileiro Série A,127.0,26.0,2,1,2,1,0.0,,0.0
A2,BRSC,2. Liga,Campeonato Catarinense,127.0,26.0,2,StateChampionship,2,0,0.0,,0.0
A2,BRga,2. Liga,Campeonato Gaúcho - 2º Turno,127.0,26.0,2,StateChampionship,1,0,0.0,,0.0
A2,BU1,2. Liga,efbet Liga,127.0,28.0,2,1,3,0,0.0,,0.0
A2,C1,2. Liga,Super League,127.0,148.0,2,1,5,2,0.0,,0.0
A2,C2,2. Liga,Challenge League,127.0,148.0,2,2,14,2,600000.0,600000.0,0.0
A2,C2I6,2. Liga,2. Liga interregional - Gruppe 6 (bis 11/12),127.0,148.0,2,4,1,0,0.0,,0.0
A2,C3AR,2. Liga,Championnat National 3 - Groupe K,127.0,50.0,2,5,1,1,0.0,,0.0
A2,C3HF,2. Liga,Championnat National 3 - Groupe G,127.0,50.0,2,5,1,0,300000.0,300000.0,0.0
A2,CAREER_BREAK,2. Liga,CAREER_BREAK,127.0,,2,,27,0,0.0,,0.0
A2,CHC2,2. Liga,1. Liga Classic Gruppe 2,127.0,148.0,2,4,1,0,0.0,,0.0
A2,CHC3,2. Liga,1. Liga Classic Gruppe 3,127.0,148.0,2,4,7,1,0.0,,0.0
A2,CHPR,2. Liga,Promotion League,127.0,148.0,2,3,9,2,0.0,,0.0
A2,CIR3,2. Liga,2. Liga interregional - Gruppe 3,127.0,148.0,2,5,2,0,0.0,,0.0
A2,CLO,2. Liga,China League One,127.0,34.0,2,2,1,0,280000.0,280000.0,0.0
A2,CN2A,2. Liga,Championnat National 2 - Groupe A,127.0,50.0,2,4,1,1,0.0,,0.0
A2,CR1,2. Liga,1. Liga Gruppe 1 (bis 11/12),127.0,148.0,2,3,2,1,0.0,,0.0
A2,CR3,2. Liga,1. Liga Gruppe 3 (bis 11/12),127.0,148.0,2,3,2,0,0.0,,0.0
A2,CYP2,2. Liga,2. Division,127.0,188.0,2,2,1,0,0.0,,0.0
