competition_id,league_name,country_id,tier,source_url,canonical_competition_id,prior_league_names
UA19,U19 Premier Liga,177.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UA19,,

UA3L,Druga Liga,177.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UA3L,,

UAE1,UAE Pro League,183.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UAE1,,

UD2L,USSF Division 2 Professional League (2010),184.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UD2L,USL,

UG2W,Ness Hungary NB II - West,178.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UG2W,,

UGL1,Uganda Premier League,176.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UGL1,,

UKR1,Premier Liga,177.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UKR1,,

UKR2,Persha Liga,177.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UKR2,,

UN2,Nemzeti Bajnokság II.,178.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UN2,,

UNG1,Nemzeti Bajnokság,178.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UNG1,,

UNG2,Ness Hungary NB II - Ost,178.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UNG2,,

URPL,Liguilla Pre-Libertadores,179.0,Cup,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URPL,,

URU1,Liga AUF Apertura,179.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URU1,,

URU2,Segunda División - Fase Regular,179.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URU2,,

URUC,Liga AUF Clausura,179.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URUC,,

URUE,Campeonato Uruguayo Especial,179.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URUE,,

USA2,North American Soccer League (2011 - 2012),184.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USA2,USL,

USC3,USL League One,184.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USC3,,

USFD,USL First Division (2005 - 2009),184.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USFD,USL,

USL,USL Championship,184.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USL,,NASL Fall Championship (2013 - 2017); North American Soccer League (2011 - 2012); USL First Division (2005 - 2009); USSF Division 2 Professional League (2010)

UZ1,O'zbekiston Superligasi,180.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UZ1,,

UZ2L,Uzbekistan Pro Liga,180.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UZ2L,,

VFVA,2de Nationale VV A,19.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VFVA,,

VFVB,2de Nationale VV B,19.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VFVB,,

VIE1,V.League 1,185.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VIE1,,

VLBA,Verbandsliga Baden,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLBA,,

VLBE,Berlin-Liga,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLBE,,

VLBW,Verbandsliga Württemberg,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLBW,,

VLHM,Verbandsliga Hessen-Mitte,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLHM,,

VLHN,Verbandsliga Hessen-Nord,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLHN,,

VLHS,Verbandsliga Hessen-Süd,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLHS,,

VLMV,Verbandsliga Mecklenburg-Vorpommern,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLMV,,

VLSA,Verbandsliga Sachsen-Anhalt,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLSA,,

VLSB,Verbandsliga Südbaden,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLSB,,

VLSW,Verbandsliga Südwest,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLSW,,

VLW1,Westfalenliga 1,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLW1,,

VLW2,Westfalenliga 2,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VLW2,,

VN2A,Liga FUTVE 2,182.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VN2A,,

VN2C,Liga FUTVE 2. Segunda Fase,182.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VN2C,,

VSHO,Verbandsliga Schleswig-Holstein - Süd-Ost,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VSHO,,

VSNO,Verbandsliga Schleswig-Holstein - Nord-Ost,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VSNO,,

VZ1A,Liga FUTVE Apertura,182.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1A,,

VZ1C,Liga FUTVE Clausura,182.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1C,,

VZ1L,Liga FUTVE,182.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1L,,

WA2S,Cymru South,191.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WA2S,,

WAL1,Cymru Premier,191.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WAL1,,

WAL2,Cymru North,191.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WAL2,,

WER1,Vysheyshaya Liga,18.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WER1,,

WER2,Pershaya Liga,18.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WER2,,

Y047,YFL U17 (2024),141.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/Y047,,

ZYP1,Cyprus League,188.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ZYP1,,

